user_id,session_id,timestamp,date,hour,day_of_week,is_weekend,is_holiday,game_type,sport_type,country,device_type,payment_method,user_age,account_age_days,vip_tier,campaign_type,bet_amount,win_amount,net_result,session_length_minutes,games_played,bonus_used,deposit_amount,withdrawal_amount,previous_session_gap_hours,lifetime_deposits,lifetime_bets,avg_bet_size,is_first_session,redeposit,first_session_won
user_000147,sess_00005473,2024-03-16 12:01:14.991476+00:00,2024-03-16,12,5,1,0,blackjack,,AU,desktop,credit_card,,17,silver,free_spins,52.85,0.0,-52.85,51,17,0,1002.45,,,1002.45,17,52.85,True,1,False
user_000149,sess_00000306,2023-11-20 04:39:36.388574+00:00,2023-11-20,4,0,0,0,poker,,CA,mobile,bank_transfer,51.0,20,silver,welcome_bonus,78.27,0.0,-78.27,44,14,0,828.33,,,828.33,14,78.27,True,1,False
user_000150,sess_00000076,2024-02-18 05:06:01.431518+00:00,2024-02-18,5,6,1,0,poker,,ES,desktop,debit_card,48.0,14,silver,cashback,44.64,0.0,-44.64,50,16,1,505.14,,,505.14,16,44.64,True,1,False
user_000151,sess_00002181,2024-02-25 14:48:34.800079+00:00,2024-02-25,14,6,1,0,roulette,,UK,tablet,e_wallet,48.0,28,bronze,none,37.52,110.56,73.04,10,3,0,,,,0.0,3,,True,1,True
user_000152,sess_00000724,2023-12-02 15:34:38.216010+00:00,2023-12-02,15,5,1,0,live_dealer,,CA,desktop,bank_transfer,49.0,16,bronze,welcome_bonus,203.64,579.91,376.27,96,32,0,,865.09,,0.0,32,203.64,True,0,True
user_000153,sess_00002824,2023-09-16 22:18:09.824683+00:00,2023-09-16,22,5,1,1,roulette,,IT,tablet,crypto,36.0,21,bronze,none,51.63,0.0,-51.63,165,55,0,,,,0.0,55,51.63,True,1,False
user_000154,sess_00001080,2024-05-28 21:35:16.512347+00:00,2024-05-28,21,1,0,0,blackjack,,CA,desktop,e_wallet,47.0,29,bronze,reload_bonus,126.12,0.0,-126.12,51,17,0,,,,0.0,17,126.12,True,1,False
user_000155,sess_00001796,2024-04-15 07:41:55.114052+00:00,2024-04-15,7,0,0,0,roulette,,DE,tablet,credit_card,48.0,7,silver,reload_bonus,109.07,219.29,110.22,110,36,0,602.76,,,602.76,36,109.07,True,1,True
user_000156,sess_00000261,2023-12-15 05:29:52.512624+00:00,2023-12-15,5,4,0,0,casino_slots,,MX,tablet,credit_card,36.0,21,bronze,free_spins,59.58,101.59,42.01,71,23,0,,,,0.0,23,59.58,True,1,True
user_000157,sess_00001090,2024-08-28 17:22:52.443547+00:00,2024-08-28,17,2,0,1,poker,,AU,mobile,debit_card,67.0,0,bronze,free_spins,158.12,0.0,-158.12,66,22,0,,,,0.0,22,158.12,True,1,False
user_000158,sess_00001721,2024-02-25 03:57:09.818586+00:00,2024-02-25,3,6,1,0,live_dealer,,UK,desktop,bank_transfer,50.0,1,silver,free_spins,33.76,100.11,66.35,125,41,0,747.65,,,747.65,41,33.76,True,1,True
user_000159,sess_00000093,2024-10-09 16:57:13.463896+00:00,2024-10-09,16,2,0,0,live_dealer,,FR,tablet,credit_card,30.0,2,bronze,welcome_bonus,56.13,0.0,-56.13,54,18,0,,,,0.0,18,56.13,True,1,False
user_000161,sess_00000501,2024-08-06 10:32:26.085192+00:00,2024-08-06,10,1,0,0,sports_betting,hockey,CA,tablet,debit_card,33.0,6,bronze,free_spins,81.62,0.0,-81.62,111,37,1,394.1,,,394.1,37,81.62,True,1,False
user_000162,sess_00000649,2024-08-01 06:49:43.356349+00:00,2024-08-01,6,3,0,0,live_dealer,,BR,desktop,debit_card,54.0,28,bronze,none,35.49,0.0,-35.49,68,22,0,,,,0.0,22,35.49,True,1,False
user_000164,sess_00002451,2024-10-19 20:14:54.031151+00:00,2024-10-19,20,5,1,0,live_dealer,,UK,desktop,crypto,35.0,25,bronze,reload_bonus,205.47,0.0,-205.47,10,3,0,,,,0.0,3,205.47,True,1,False
user_000166,sess_00000499,2024-06-06 16:46:11.946105+00:00,2024-06-06,16,3,0,1,sports_betting,soccer,US,desktop,,49.0,7,silver,free_spins,77.78,0.0,-77.78,19,6,0,1158.02,,,1158.02,6,77.78,True,1,False
user_000167,sess_00000571,2024-02-23 11:27:42.558453+00:00,2024-02-23,11,4,0,0,live_dealer,,AU,tablet,debit_card,54.0,29,bronze,reload_bonus,30.84,0.0,-30.84,10,3,0,,,,0.0,3,30.84,True,1,False
user_000168,sess_00003682,2024-10-26 16:23:45.936352+00:00,2024-10-26,16,5,1,0,sports_betting,football,IT,tablet,debit_card,67.0,17,bronze,free_spins,75.65,123.28,47.63,28,9,1,,,,0.0,9,75.65,True,1,True
user_000171,sess_00003059,2024-08-30 14:10:54.443433+00:00,2024-08-30,14,4,0,0,blackjack,,IT,mobile,e_wallet,34.0,29,bronze,cashback,57.86,0.0,-57.86,20,6,0,297.69,,,297.69,6,57.86,True,1,False
user_000173,sess_00002948,2023-08-14 00:18:42.389038+00:00,2023-08-14,0,0,0,0,blackjack,,,mobile,crypto,,2,silver,welcome_bonus,36.24,0.0,-36.24,26,8,1,923.95,481.18,,923.95,8,36.24,True,1,False
user_000175,sess_00000178,2024-12-08 14:16:00.564329+00:00,2024-12-08,14,6,1,0,poker,,US,mobile,credit_card,48.0,16,bronze,cashback,102.16,0.0,-102.16,31,10,0,,,,0.0,10,102.16,True,1,False
user_000176,sess_00000208,2023-10-28 07:13:07.006287+00:00,2023-10-28,7,5,1,1,roulette,,,tablet,bank_transfer,54.0,12,bronze,none,62.51,0.0,-62.51,14,4,0,404.01,,,404.01,4,62.51,True,1,False
user_000178,sess_00000103,2024-01-18 23:50:34.477364+00:00,2024-01-18,23,3,0,0,casino_slots,,BR,desktop,bank_transfer,62.0,15,,none,30.0,0.0,-30.0,81,27,0,927.18,,,927.18,27,30.0,True,1,False
user_000180,sess_00000096,2024-02-06 08:12:02.058296+00:00,2024-02-06,8,1,0,0,roulette,,FR,desktop,bank_transfer,77.0,25,silver,cashback,43.74,0.0,-43.74,15,5,0,1242.97,,,1242.97,5,43.74,True,1,False
user_000182,sess_00000328,2024-09-26 06:22:07.035727+00:00,2024-09-26,6,3,0,0,live_dealer,,FR,desktop,e_wallet,34.0,16,bronze,reload_bonus,515.32,0.0,-515.32,39,13,1,,,,0.0,13,515.32,True,1,False
user_000184,sess_00001548,2024-09-04 21:44:49.748157+00:00,2024-09-04,21,2,0,0,poker,,ES,desktop,credit_card,50.0,25,silver,cashback,176.42,425.18,248.76,35,11,0,565.68,,,565.68,11,176.42,True,1,True
user_000185,sess_00000548,2024-05-17 10:53:26.846995+00:00,2024-05-17,10,4,0,0,poker,,UK,desktop,e_wallet,42.0,7,bronze,cashback,369.75,0.0,-369.75,67,22,1,471.23,,,471.23,22,369.75,True,1,False
user_000186,sess_00002497,2024-05-23 20:01:27.735725+00:00,2024-05-23,20,3,0,0,sports_betting,soccer,DE,mobile,e_wallet,53.0,30,silver,cashback,83.85,0.0,-83.85,12,4,0,820.47,,,820.47,4,83.85,True,1,False
user_000187,sess_00003014,2024-05-18 13:37:47.832654+00:00,2024-05-18,13,5,1,0,poker,,MX,mobile,credit_card,50.0,13,silver,cashback,71.9,88.29,16.39,29,9,0,1283.55,,,1283.55,9,71.9,True,1,True
user_000189,sess_00002355,2024-07-31 09:17:53.708078+00:00,2024-07-31,9,2,0,0,casino_slots,,FR,desktop,bank_transfer,34.0,12,bronze,free_spins,31.52,0.0,-31.52,28,9,0,,,,0.0,9,,True,1,False
user_000190,sess_00000214,2024-01-04 14:29:56.750593+00:00,2024-01-04,14,3,0,0,live_dealer,,UK,mobile,,26.0,20,bronze,reload_bonus,145.85,0.0,-145.85,128,42,0,,,,0.0,42,145.85,True,1,False
user_000191,sess_00000719,2024-03-29 15:14:12.564048+00:00,2024-03-29,15,4,0,0,live_dealer,,CA,desktop,e_wallet,39.0,29,bronze,welcome_bonus,65.77,0.0,-65.77,147,49,0,195.99,,,195.99,49,65.77,True,1,False
user_000192,sess_00000835,2023-08-18 02:38:38.465285+00:00,2023-08-18,2,4,0,0,sports_betting,golf,DE,tablet,credit_card,55.0,4,bronze,welcome_bonus,125.09,0.0,-125.09,55,18,1,,,,0.0,18,125.09,True,1,False
user_000193,sess_00000563,2023-09-22 09:20:03.444741+00:00,2023-09-22,9,4,0,0,poker,,UK,mobile,debit_card,47.0,27,bronze,none,74.21,0.0,-74.21,185,61,0,,,,0.0,61,74.21,True,1,False
user_000194,sess_00003497,2023-08-15 22:02:38.099142+00:00,2023-08-15,22,1,0,0,casino_slots,,CA,mobile,bank_transfer,30.0,20,bronze,reload_bonus,115.1,0.0,-115.1,51,17,0,,,,0.0,17,115.1,True,1,False
user_000195,sess_00002124,2024-12-08 03:22:31.719798+00:00,2024-12-08,3,6,1,0,casino_slots,,CA,desktop,e_wallet,47.0,14,bronze,cashback,157.2,235.51,78.31,59,19,1,,,,0.0,19,157.2,True,1,True
user_000198,sess_00000766,2023-11-03 01:36:37.533380+00:00,2023-11-03,1,4,0,0,casino_slots,,BR,desktop,crypto,,26,bronze,cashback,38.29,0.0,-38.29,87,29,0,223.81,,,223.81,29,38.29,True,1,False
user_000200,sess_00000740,2024-12-07 02:47:50.783816+00:00,2024-12-07,2,5,1,0,sports_betting,hockey,UK,tablet,e_wallet,31.0,27,bronze,welcome_bonus,175.88,419.85,243.97,32,10,0,,,,0.0,10,175.88,True,1,True
user_000201,sess_00000402,2023-12-13 16:21:51.422523+00:00,2023-12-13,16,2,0,0,sports_betting,basketball,CA,mobile,credit_card,49.0,17,silver,reload_bonus,45.11,0.0,-45.11,69,23,0,725.51,,,725.51,23,45.11,True,1,False
user_000203,sess_00004171,2024-03-09 13:23:29.540674+00:00,2024-03-09,13,5,1,0,blackjack,,US,tablet,e_wallet,57.0,7,silver,cashback,47.37,0.0,-47.37,56,18,0,791.01,,,791.01,18,47.37,True,1,False
user_000204,sess_00005449,2024-10-21 02:11:29.670608+00:00,2024-10-21,2,0,0,0,blackjack,,ES,tablet,,57.0,28,bronze,welcome_bonus,30.44,0.0,-30.44,83,27,0,,,,0.0,27,30.44,True,1,False
user_000205,sess_00000580,2024-09-25 12:07:00.978326+00:00,2024-09-25,12,2,0,0,poker,,CA,mobile,e_wallet,28.0,18,bronze,none,255.2,327.26,72.06,74,24,0,,,,0.0,24,255.2,True,1,True
user_000206,sess_00001061,2024-01-24 22:57:14.171654+00:00,2024-01-24,22,2,0,0,live_dealer,,BR,mobile,bank_transfer,33.0,29,bronze,welcome_bonus,184.78,0.0,-184.78,64,21,0,,,,0.0,21,184.78,True,1,False
user_000207,sess_00004018,2023-11-07 02:28:57.687884+00:00,2023-11-07,2,1,0,0,casino_slots,,ES,tablet,debit_card,51.0,5,silver,free_spins,124.5,0.0,-124.5,76,25,1,937.05,,,937.05,25,124.5,True,1,False
user_000208,sess_00000188,2024-03-12 06:57:51.320215+00:00,2024-03-12,6,1,0,0,live_dealer,,CA,tablet,bank_transfer,51.0,11,bronze,reload_bonus,123.44,0.0,-123.44,74,24,0,394.46,,,394.46,24,123.44,True,1,False
user_000209,sess_00000410,2024-12-11 02:46:15.848967+00:00,2024-12-11,2,2,0,0,live_dealer,,IT,desktop,e_wallet,51.0,21,bronze,reload_bonus,30.68,0.0,-30.68,28,9,0,379.85,,,379.85,9,30.68,True,1,False
user_000210,sess_00000191,2024-10-12 15:12:36.864619+00:00,2024-10-12,15,5,1,0,blackjack,,IT,desktop,e_wallet,91.0,7,bronze,none,79.16,118.87,39.71,23,7,1,,,,0.0,7,79.16,True,1,True
user_000211,sess_00003651,2024-07-02 06:04:48.475537+00:00,2024-07-02,6,1,0,0,roulette,,US,tablet,e_wallet,51.0,23,bronze,welcome_bonus,206.35,0.0,-206.35,88,29,0,,,,0.0,29,206.35,True,1,False
user_000212,sess_00000510,2024-10-23 14:19:13.453499+00:00,2024-10-23,14,2,0,0,casino_slots,,BR,mobile,crypto,58.0,12,bronze,welcome_bonus,31.34,0.0,-31.34,46,15,1,,,,0.0,15,31.34,True,1,False
user_000213,sess_00000042,2024-01-15 01:39:32.277220+00:00,2024-01-15,1,0,0,0,blackjack,,FR,mobile,crypto,,15,silver,none,37.09,0.0,-37.09,12,4,0,781.5,,,781.5,4,37.09,True,1,False
user_000214,sess_00000976,2024-08-17 09:52:21.371244+00:00,2024-08-17,9,5,1,1,sports_betting,golf,CA,desktop,crypto,52.0,0,silver,free_spins,233.74,345.61,111.87,36,12,1,561.39,,,561.39,12,233.74,True,1,True
user_000215,sess_00001439,2024-06-26 14:28:43.161400+00:00,2024-06-26,14,2,0,0,casino_slots,,CA,mobile,bank_transfer,41.0,9,bronze,none,59.37,0.0,-59.37,162,54,0,378.49,,,378.49,54,59.37,True,1,False
user_000216,sess_00002354,2024-10-13 07:47:30.622531+00:00,2024-10-13,7,6,1,0,blackjack,,MX,desktop,bank_transfer,54.0,22,bronze,welcome_bonus,187.36,0.0,-187.36,26,8,0,,,,0.0,8,187.36,True,1,False
user_000217,sess_00003762,2023-12-12 20:27:53.410696+00:00,2023-12-12,20,1,0,0,blackjack,,US,tablet,crypto,35.0,22,bronze,reload_bonus,62.05,0.0,-62.05,167,55,0,,,,0.0,55,62.05,True,1,False
user_000219,sess_00001959,2023-08-31 06:46:08.830127+00:00,2023-08-31,6,3,0,0,roulette,,MX,desktop,,39.0,24,bronze,welcome_bonus,80.73,151.13,70.4,83,27,0,,,,0.0,27,80.73,True,1,True
user_000220,sess_00002722,2024-04-01 05:20:26.943480+00:00,2024-04-01,5,0,0,0,casino_slots,,MX,desktop,debit_card,45.0,3,,free_spins,487.99,1128.97,640.98,67,22,0,,,,0.0,22,487.99,True,1,True
user_000221,sess_00001707,2024-02-20 09:05:39.324230+00:00,2024-02-20,9,1,0,0,roulette,,IT,tablet,crypto,72.0,18,,welcome_bonus,41.28,83.85,42.57,60,20,0,,,,0.0,20,41.28,True,1,True
user_000222,sess_00001679,2023-11-16 15:36:52.217647+00:00,2023-11-16,15,3,0,0,live_dealer,,DE,mobile,e_wallet,22.0,8,bronze,cashback,267.66,562.11,294.45,100,33,1,,,,0.0,33,267.66,True,1,True
user_000223,sess_00000921,2023-08-14 13:11:39.234673+00:00,2023-08-14,13,0,0,0,poker,,DE,desktop,credit_card,53.0,11,silver,cashback,44.2,118.69,74.49,30,10,1,551.93,,,551.93,10,44.2,True,1,True
user_000224,sess_00000202,2024-10-08 12:58:22.298807+00:00,2024-10-08,12,1,0,0,sports_betting,hockey,DE,tablet,bank_transfer,25.0,5,silver,welcome_bonus,78.83,0.0,-78.83,10,3,1,742.45,,,742.45,3,78.83,True,1,False
user_000225,sess_00000590,2024-10-22 19:09:18.132097+00:00,2024-10-22,19,1,0,0,casino_slots,,CA,tablet,bank_transfer,39.0,23,bronze,none,70.03,0.0,-70.03,33,11,1,,,,0.0,11,70.03,True,1,False
user_000226,sess_00000574,2024-01-31 18:49:22.083916+00:00,2024-01-31,18,2,0,0,sports_betting,golf,AU,tablet,credit_card,58.0,12,bronze,free_spins,453.05,1291.98,838.93,20,6,1,,,,0.0,6,453.05,True,1,True
user_000227,sess_00002077,2023-09-30 00:09:38.514616+00:00,2023-09-30,0,5,1,0,blackjack,,US,desktop,crypto,45.0,22,bronze,none,994.21,0.0,-994.21,49,16,0,,,,0.0,16,994.21,True,1,False
user_000229,sess_00000315,2024-10-23 15:44:55.487711+00:00,2024-10-23,15,2,0,1,blackjack,,FR,tablet,crypto,36.0,18,silver,reload_bonus,200.62,449.63,249.01,24,8,0,671.34,,,671.34,8,200.62,True,1,True
user_000230,sess_00004738,2024-06-19 11:28:46.289056+00:00,2024-06-19,11,2,0,0,sports_betting,basketball,CA,tablet,debit_card,53.0,27,bronze,free_spins,182.05,471.4,289.35,33,11,0,,,,0.0,11,182.05,True,1,True
user_000232,sess_00000938,2024-03-20 17:26:47.472000+00:00,2024-03-20,17,2,0,0,blackjack,,BR,mobile,e_wallet,47.0,15,bronze,none,54.11,0.0,-54.11,131,43,0,,,,0.0,43,54.11,True,1,False
user_000233,sess_00001069,2023-10-13 23:25:58.255050+00:00,2023-10-13,23,4,0,1,live_dealer,,IT,tablet,e_wallet,45.0,14,bronze,welcome_bonus,101.75,298.94,197.19,101,33,0,,660.92,,0.0,33,101.75,True,1,True
user_000234,sess_00001669,2023-11-05 09:36:47.443685+00:00,2023-11-05,9,6,1,1,sports_betting,soccer,MX,mobile,credit_card,37.0,27,bronze,cashback,155.95,237.74,81.79,60,20,0,,,,0.0,20,155.95,True,1,True
user_000235,sess_00000650,2024-09-07 22:31:06.588248+00:00,2024-09-07,22,5,1,0,sports_betting,soccer,IT,tablet,bank_transfer,70.0,12,bronze,none,81.86,217.16,135.3,36,12,0,,,,0.0,12,81.86,True,1,True
user_000236,sess_00000511,2023-12-27 05:19:23.813368+00:00,2023-12-27,5,2,0,0,casino_slots,,MX,mobile,debit_card,52.0,11,bronze,welcome_bonus,35.4,0.0,-35.4,30,10,0,,,,0.0,10,35.4,True,1,False
user_000237,sess_00001301,2023-09-04 18:56:56.607592+00:00,2023-09-04,18,0,0,1,sports_betting,,ES,desktop,e_wallet,20.0,14,bronze,none,126.56,185.61,59.05,24,8,1,,,,0.0,8,126.56,True,1,True
user_000238,sess_00000702,2023-12-01 07:54:38.481959+00:00,2023-12-01,7,4,0,0,,,FR,mobile,bank_transfer,47.0,28,bronze,free_spins,108.04,263.38,155.34,11,3,0,272.94,500.63,,272.94,3,108.04,True,1,True
user_000239,sess_00000273,2024-04-26 17:58:22.005084+00:00,2024-04-26,17,4,0,0,blackjack,,BR,mobile,debit_card,37.0,29,bronze,free_spins,76.06,0.0,-76.06,5,1,0,,872.79,,0.0,1,76.06,True,1,False
user_000240,sess_00002751,2024-02-23 00:13:26.253621+00:00,2024-02-23,0,4,0,0,blackjack,,UK,mobile,bank_transfer,55.0,21,bronze,cashback,51.06,80.44,29.38,59,19,0,,,,0.0,19,51.06,True,1,True
user_000241,sess_00000411,2024-01-04 16:48:18.045904+00:00,2024-01-04,16,3,0,0,blackjack,,AU,tablet,crypto,35.0,19,silver,free_spins,83.26,238.17,154.91,99,33,1,1313.09,358.93,,1313.09,33,83.26,True,1,True
user_000243,sess_00000034,2024-04-11 03:39:06.263383+00:00,2024-04-11,3,3,0,0,blackjack,,BR,mobile,bank_transfer,51.0,4,bronze,free_spins,117.55,199.88,82.33,12,4,1,131.8,,,131.8,4,117.55,True,1,True
user_000245,sess_00000797,2024-10-05 07:13:00.200701+00:00,2024-10-05,7,5,1,0,poker,,US,mobile,bank_transfer,30.0,1,silver,welcome_bonus,33.6,0.0,-33.6,56,18,0,1079.84,,,1079.84,18,33.6,True,1,False
user_000246,sess_00002473,2024-07-14 06:29:09.873015+00:00,2024-07-14,6,6,1,0,casino_slots,,ES,mobile,e_wallet,40.0,9,bronze,reload_bonus,331.1,544.7,213.6,41,13,1,,,,0.0,13,331.1,True,1,True
user_000247,sess_00002270,2024-06-21 06:04:57.951826+00:00,2024-06-21,6,4,0,0,casino_slots,,BR,tablet,credit_card,39.0,4,bronze,reload_bonus,49.26,0.0,-49.26,21,7,0,,,,0.0,7,49.26,True,1,False
user_000248,sess_00001540,2024-05-22 16:12:07.865732+00:00,2024-05-22,16,2,0,0,poker,,BR,tablet,e_wallet,37.0,6,silver,none,31.09,0.0,-31.09,61,20,0,574.69,,,574.69,20,31.09,True,1,False
user_000250,sess_00004548,2024-05-17 20:15:22.487310+00:00,2024-05-17,20,4,0,1,roulette,,US,mobile,credit_card,49.0,25,bronze,free_spins,47.37,83.36,35.99,36,12,0,,,,0.0,12,47.37,True,1,True
user_000252,sess_00001692,2024-12-19 21:11:51.722491+00:00,2024-12-19,21,3,0,0,live_dealer,,FR,mobile,debit_card,56.0,26,bronze,free_spins,116.15,244.19,128.04,41,13,0,315.99,,,315.99,13,116.15,True,1,True
user_000254,sess_00000941,2024-09-03 04:28:16.022489+00:00,2024-09-03,4,1,0,0,roulette,,BR,tablet,debit_card,57.0,2,bronze,cashback,156.91,241.4,84.49,33,11,0,,,,0.0,11,156.91,True,1,True
user_000255,sess_00001001,2023-08-20 09:27:42.496731+00:00,2023-08-20,9,6,1,1,casino_slots,,DE,mobile,bank_transfer,26.0,20,bronze,reload_bonus,120.13,0.0,-120.13,33,11,0,354.44,,,354.44,11,120.13,True,1,False
user_000256,sess_00000990,2024-11-22 11:07:45.098713+00:00,2024-11-22,11,4,0,0,blackjack,,ES,desktop,bank_transfer,39.0,4,bronze,cashback,36.48,0.0,-36.48,52,17,0,,,,0.0,17,,True,1,False
user_000258,sess_00003822,2024-12-16 01:56:46.338483+00:00,2024-12-16,1,0,0,1,sports_betting,tennis,BR,mobile,credit_card,36.0,2,bronze,cashback,119.93,0.0,-119.93,27,9,0,,,,0.0,9,119.93,True,1,False
user_000259,sess_00002696,2024-04-16 03:37:58.886116+00:00,2024-04-16,3,1,0,0,poker,,UK,mobile,bank_transfer,50.0,26,bronze,free_spins,102.61,0.0,-102.61,52,17,0,,,,0.0,17,102.61,True,1,False
user_000260,sess_00000054,2024-06-29 22:38:18.356637+00:00,2024-06-29,22,5,1,0,live_dealer,,DE,mobile,e_wallet,54.0,0,,none,79.79,0.0,-79.79,81,27,1,757.27,,,757.27,27,79.79,True,1,False
user_000261,sess_00002915,2024-09-24 06:29:26.495510+00:00,2024-09-24,6,1,0,0,blackjack,,IT,desktop,e_wallet,33.0,24,silver,free_spins,142.72,0.0,-142.72,151,50,1,768.13,,,768.13,50,142.72,True,1,False
user_000262,sess_00006777,2024-01-06 18:51:36.069556+00:00,2024-01-06,18,5,1,0,roulette,,DE,tablet,debit_card,44.0,2,silver,free_spins,82.2,0.0,-82.2,60,20,0,895.33,,,895.33,20,82.2,True,1,False
user_000263,sess_00000852,2024-03-19 07:43:34.732062+00:00,2024-03-19,7,1,0,0,sports_betting,,AU,tablet,bank_transfer,18.0,19,silver,reload_bonus,48.73,144.79,96.06,25,8,0,535.79,,,535.79,8,48.73,True,1,True
user_000265,sess_00004285,2024-02-12 20:58:36.078995+00:00,2024-02-12,20,0,0,0,poker,,US,mobile,credit_card,41.0,9,bronze,free_spins,217.76,516.51,298.75,8,2,0,,,,0.0,2,217.76,True,0,True
user_000267,sess_00001484,2023-10-14 10:53:04.800160+00:00,2023-10-14,10,5,1,0,sports_betting,tennis,IT,tablet,credit_card,64.0,26,bronze,none,167.75,198.08,30.33,97,32,0,,,,0.0,32,167.75,True,1,True
user_000270,sess_00000622,2024-12-03 19:27:59.902786+00:00,2024-12-03,19,1,0,0,blackjack,,MX,desktop,crypto,46.0,17,bronze,free_spins,75.06,0.0,-75.06,27,9,1,,,,0.0,9,75.06,True,1,False
user_000272,sess_00000133,2023-12-31 01:15:03.098411+00:00,2023-12-31,1,6,1,0,blackjack,,FR,tablet,credit_card,27.0,8,bronze,cashback,52.03,0.0,-52.03,88,29,0,,,,0.0,29,52.03,True,1,False
user_000273,sess_00001913,2024-04-17 11:50:10.207131+00:00,2024-04-17,11,2,0,0,blackjack,,MX,mobile,e_wallet,58.0,23,,free_spins,39.53,0.0,-39.53,14,4,0,1016.77,,,1016.77,4,39.53,True,1,False
user_000274,sess_00004191,2024-09-19 12:30:23.693357+00:00,2024-09-19,12,3,0,0,sports_betting,tennis,CA,desktop,crypto,45.0,14,bronze,none,50.53,0.0,-50.53,29,9,0,,,,0.0,9,50.53,True,1,False
user_000275,sess_00001880,2024-01-08 05:17:52.035619+00:00,2024-01-08,5,0,0,0,live_dealer,,AU,mobile,e_wallet,33.0,17,bronze,welcome_bonus,101.32,252.7,151.38,62,20,0,,,,0.0,20,101.32,True,1,True
user_000276,sess_00000130,2024-03-08 09:37:49.958365+00:00,2024-03-08,9,4,0,0,casino_slots,,UK,desktop,debit_card,50.0,9,bronze,welcome_bonus,78.27,155.76,77.49,20,6,1,,,,0.0,6,,True,1,True
user_000277,sess_00000267,2023-12-04 18:55:29.519931+00:00,2023-12-04,18,0,0,1,roulette,,MX,mobile,e_wallet,47.0,12,bronze,reload_bonus,156.69,0.0,-156.69,100,33,0,,,,0.0,33,156.69,True,1,False
user_000278,sess_00001112,2024-01-10 16:35:15.142768+00:00,2024-01-10,16,2,0,0,,basketball,FR,mobile,bank_transfer,37.0,5,bronze,welcome_bonus,145.61,0.0,-145.61,23,7,0,,120.55,,0.0,7,,True,1,False
user_000281,sess_00000464,2024-01-23 15:14:40.366292+00:00,2024-01-23,15,1,0,0,poker,,BR,tablet,crypto,46.0,20,bronze,free_spins,144.29,0.0,-144.29,53,17,0,,,,0.0,17,144.29,True,1,False
user_000284,sess_00001694,2024-05-23 07:29:18.562745+00:00,2024-05-23,7,3,0,0,live_dealer,,DE,tablet,debit_card,30.0,4,bronze,cashback,44.47,0.0,-44.47,28,9,0,,,,0.0,9,44.47,True,1,False
user_000285,sess_00000912,2024-04-29 18:45:21.798500+00:00,2024-04-29,18,0,0,0,live_dealer,,AU,tablet,e_wallet,70.0,18,bronze,reload_bonus,192.73,0.0,-192.73,151,50,1,,,,0.0,50,192.73,True,1,False
user_000286,sess_00000055,2024-09-14 01:44:53.346695+00:00,2024-09-14,1,5,1,0,poker,,IT,tablet,crypto,21.0,29,silver,welcome_bonus,37.48,91.51,54.03,26,8,0,558.25,,,558.25,8,37.48,True,1,True
user_000287,sess_00000171,2024-04-11 20:37:16.378227+00:00,2024-04-11,20,3,0,0,sports_betting,tennis,AU,mobile,e_wallet,43.0,22,bronze,none,105.06,182.63,77.57,84,28,1,,377.66,,0.0,28,105.06,True,1,True
user_000288,sess_00000485,2024-09-20 02:05:05.477644+00:00,2024-09-20,2,4,0,0,blackjack,,AU,mobile,,52.0,26,bronze,free_spins,57.23,144.86,87.63,118,39,1,295.36,,,295.36,39,57.23,True,1,True
user_000289,sess_00000743,2023-09-24 01:32:30.139023+00:00,2023-09-24,1,6,1,0,poker,,CA,mobile,e_wallet,48.0,29,silver,none,220.17,369.8,149.63,18,6,1,554.79,,,554.79,6,220.17,True,1,True
user_000290,sess_00001207,2024-06-04 20:19:28.084436+00:00,2024-06-04,20,1,0,0,blackjack,,UK,desktop,e_wallet,37.0,4,bronze,none,90.57,0.0,-90.57,101,33,1,,,,0.0,33,90.57,True,1,False
user_000292,sess_00002261,2024-01-19 03:58:10.187542+00:00,2024-01-19,3,4,0,1,live_dealer,,ES,tablet,crypto,39.0,4,bronze,cashback,133.6,169.43,35.83,87,29,0,,,,0.0,29,133.6,True,1,True
user_000293,sess_00003457,2023-10-05 22:03:26.153613+00:00,2023-10-05,22,3,0,1,roulette,,AU,mobile,crypto,37.0,16,bronze,reload_bonus,258.59,368.38,109.79,26,8,0,,324.99,,0.0,8,258.59,True,1,True
user_000294,sess_00000841,2024-05-30 14:50:52.462858+00:00,2024-05-30,14,3,0,1,roulette,,FR,mobile,crypto,55.0,20,bronze,free_spins,64.09,173.76,109.67,64,21,0,,,,0.0,21,64.09,True,1,True
user_000295,sess_00001587,2024-07-25 13:16:51.502839+00:00,2024-07-25,13,3,0,0,live_dealer,,IT,mobile,crypto,49.0,19,bronze,cashback,1107.79,0.0,-1107.79,71,23,0,,,,0.0,23,1107.79,True,1,False
user_000296,sess_00000198,2024-10-18 06:38:56.933963+00:00,2024-10-18,6,4,0,0,sports_betting,tennis,UK,tablet,debit_card,36.0,23,bronze,free_spins,31.16,49.42,18.26,27,9,0,,,,0.0,9,31.16,True,1,True
user_000297,sess_00002884,2024-02-08 22:49:15.577634+00:00,2024-02-08,22,3,0,0,roulette,,AU,mobile,bank_transfer,55.0,2,silver,free_spins,134.83,352.09,217.26,57,19,1,708.59,,,708.59,19,134.83,True,1,True
